Name,English,Translation,Restrictions,Comment
SourceControlGit_CreateRepoSuccess,Repository created successfully,Référentiel créé avec succès,,Create repository success message
WorkspaceMenu_Windows_CloseAll,Close All,Fermer tout,,Workspace context menu close all windows
WorkspaceMenu_Windows_ShowAll,Show All,Montrer tout,,Workspace context menu show all windows
InvalidTTFCharMap,The font {0} does not contain any character maps and cannot be loaded.,La police {0} ne contient aucune table de caractères et ne peut pas être chargée.,,TTF error when font has no character maps
RoomEditor_MousePosStatus,"({0}, {1})","({0}, {1})",,the mouse position label in the room editor status bar
RoomEditor_SelectedItemStatus,"{0}: ({1}, {2})","{0} : ({1}, {2})",,the current selection status label in the room editor status bar for one selection
RoomEditor_SelectedAreaStatus,"{4} selected items - area: ({0}, {1}) -> ({2}, {3})","{4} éléments sélectionnés - zone : ({0}, {1}) -> ({2}, {3})",,the current selection area status label in the room editor status bar for multiple selections
RoomEditor_TileLayerStatus_Coord,"Tile map coordinate: ({0}, {1})","Coordonnée du tile : ({0}, {1})",,the current tile map coordinate status in the room editor status bar
RoomEditor_TileLayerStatus_BrushIndices,Brush tiles: ({0}),Brosser les tiles : ({0}),,the current tile brush indices status in the room editor status bar
RoomEditor_TileLayerStatus_Full,"Tile map coordinate: ({0}, {1}) Brush tiles: ({2})","Coordonnée du tile : ({0}, {1}) Brosser les tiles : ({2})",,the current tile map coordinate and tile brush indices status in the room editor status bar
RoomEditor_PathLayerStatus,Selected control point(s): {0},Point(s) de contrôle sélectionné(s) : {0},,the selected control points status for the path layer shown in the room editor status bar
RoomEditor_PathLayerPointStatus,"({0}, {1}),","({0}, {1}),",,the an individual control point status for the path layer shown in the room editor status bar
ListBoxEnum_eAnimSpeedType_FramesPerSecond,Frames per second,Images par seconde,,the playback type comboxbox entry for fps
ListBoxEnum_eAnimSpeedType_FramesPerGameFrame,Frames per game frame,Images par image de jeu,,the playback type comboxbox entry for game frame locked playback
DnDToolbox_Menu_AddToWorkspace,Use {0},Utiliser {0},,DnD™ Toolbox use action
DnDToolbox_Menu_CollapseAll,Collapse All,Plier tout,,DnD toolbox collapse all
DnDToolbox_Menu_Favorite,Make Favourite,Créer un favori,,DnD™ Toolbox make favourite
DnDToolbox_Menu_RemoveFav,Remove Favourite,Supprimer un favori,,DnD™ Toolbox remove favourite
DnDToolbox_Menu_ClearRecentlyUsed,Clear Recently Used,Effacer la liste Récemment utilisé,,DnD™ Toolbox clear recently used
DnDToolbox_Menu_ClearFavs,Clear Favourites,Effacer les favoris,,DnD™ Toolbox clear favourites
SourceControlGit_FileLock,One or more files may be locked. Please check that none of the files are open in external programs. Do you want to try again?,Un ou plusieurs fichiers sont peut-être verrouillés. Vérifiez qu'aucun des fichiers n'est ouvert dans les programmes externes. Voulez-vous réessayer ?,,
SourceControlGit_Error,Source Control (Git) Error,Contrôle de la source (Git) Erreur,,Error with Source Control (Git)
SourceControlGit_ProjectBreakRetry,"Be aware that this may have broken your project, as the command was not successful and you have chosen not to retry it.",Sachez que cela a peut-être détruit votre projet : la commande a échoué et vous avez choisi de ne pas réessayer.,,Project may be broken warning due to command failing and choosing not to retry
SourceControlGit_ServerNotFound,Server '{0}' has not been found,Le serveur '{0}' n'a pas été trouvé,,Server has not been found error
SourceControlGit_NotEmptyDirectory,The chosen directory must be empty,Le répertoire choisi doit être vide,,The chosen directory must be empty
SourceControlGit_InvalidPath,The URL is invalid,L'URL est invalide,,The URL is invalid
SourceControlGit_Clone,Source Control (Git) Clone,Contrôle de la source (Git) Clone,,Source Control (Git) Clone Title
SourceControlGit_CloneNonBareOrigin,This is a non-bare repository which we do not support direct cloning from.\nHowever we have found its origin so we will push to that and clone from the origin instead.,"Ceci est un référentiel non-vide dont nous ne supportons pas le clonage direct.\nCependant, nous avons trouvé son origine, donc nous pourrons cloner à partir de l'original.",,Message for when a clone is done on a non-bare repository but an origin has been found.
SourceControlGit_CloneNonBareNoOrigin,This is a non-bare repository which we do not support direct cloning from.\nThere is no Origin marked on this repository so we will ask you to create one so both old and new repositories will be linked via the new bare repository,Ceci est un référentiel non-vide dont nous ne supportons pas le clonage direct.\nIl n'y a pas d'original marqué sur ce référentiel : veuillez donc en créer un pour lier les anciens et nouveaux référentiels via le nouveau référentiel vide.,,Message for when a clone is done on a non-bare repository and an origin has not been found.
Survey_Title,Feedback Survey,Enquête d'opinion,,Feedback Survey Window Title
TileSetEditor_Add47AutoTileSet,Add 47 Tile Set,Ajouter 47 tile sets,,Tooltip for adding a new 47 tile auto tile set
TileSetEditor_Add16AutoTileSet,Add 16 Tile Set,Ajouter 16 tile sets,,Tooltip for adding a new 16 tile auto tile set
TileSetEditor_DeleteSelectedAutoSet,Delete Selected Set,Supprimer l'ensemble sélectionné,,Tooltip for deleting the selected auto tile set
TileSetEditor_ShowAutoTileGuide,Show Guide Overlay,Afficher la superposition du guide,,Tooltip for showing the auto tile guide overlaying the auto tile sets
ZoomWidget_ToggleGrid,Toggle Grid (G),Basculer la grille (G),,Tooltip for the toggle grid button
ZoomWidget_GridOptions,Grid Options,Options de grille,,Tooltip for opening the grid options drop down
ZoomWidget_SplitViewToggle,Show Split View,Afficher la vue partagée,,Tooltip for toggling split view
ZoomWidget_SplitViewMode,Split View Mode,Mode d'affichage partagé,,Tooltip for choosing split view mode
ZoomWidget_ZoomIn,Zoom In (${room_area_zoom_in}),Zoom avant (${room_area_zoom_in}),,Tooltip for zooming in
ZoomWidget_ZoomOut,Zoom Out (${room_area_zoom_out}),Zoom arrière (${room_area_zoom_out}),,Tooltip for zooming out
ZoomWidget_ZoomReset,Reset Zoom (${room_area_zoom_reset}),Réinitialiser le zoom (${room_area_zoom_reset}),,Tooltip for reset zoom
ZoomWidget_ZoomCentreFit,Centre Fit,Placement centré,,Tooltip for zoom centre fit
RoomEditor_ShowViews,Show Views,Afficher les vues,,Tooltip for show views button
RoomEditor_PlayAnimation,Play Animation,Jouer l'animation,,Tooltip for play animation button
display_us_spelling_functions,Show US Spelling for system functions,Afficher l'orthographe US pour les fonctions du système,,Show US Spelling for system functions
GMStdCatDefault,Default,Valeur par défaut,,Drag and Drop™ library category name
GMStdFunction,Function,Fonction,,DnD label
GMStdOption,Option,Option,,DnD label
GMStdChoose_Name,Choose,Choisir,,DnD label
GMStdChoose_Desc,Randomly chooses one of the supplied arguments.,Choisit aléatoirement l'un des arguments fournis.,,DnD label
GMStdCallFunction_Name,Function Call,Appel de fonction,,DnD label
GMStdCallFunction_Desc,Call any function with optional arguments and get the return value of the function.,Appelez n'importe quelle fonction avec des arguments optionnels et obtenez la valeur de retour de la fonction.,,DnD label
GMStdCatCommon,Common,Partagé,,Drag and Drop™ library category name
GMStdCatCamera,Cameras,Appareils photo,,Drag and Drop™ library category name
GMStdCatInstances,Instances,Instances,,Drag and Drop™ library category name
GMStdCatMouseKeyboard,Mouse & Keyboard,Souris et clavier,,Drag and Drop™ library category name
GMStdCatGamepad,Gamepad,Manette de jeu,,Drag and Drop™ library category name
GMStdCatMovement,Movement,Mouvement,,Drag and Drop™ library category name
GMStdCatCollisions,Collisions,Collisions,,Drag and Drop™ library category name
GMStdCatDrawing,Drawing,Dessin,,Drag and Drop™ library category name
GMStdCatTiles,Tiles,Tiles,,Drag and Drop™ library category name
GMStdCatInstVars,Instance Variables,Variables d'instance,,Drag and Drop™ library category name
GMStdCatGlobal,Global,Global,,Drag and Drop™ library category name
GMStdCatRandom,Random,Aléatoire,,Drag and Drop™ library category name
GMStdCatLoops,Loops,Boucles,,Drag and Drop™ library category name
GMStdCatSwitch,Switch,Changer,,Drag and Drop™ library category name
GMStdCatTypes,Types,Types,,Drag and Drop™ library category name
GMStdCatDataStructs,Data Structures,Structures de données,,Drag and Drop™ library category name
GMStdCatAudio,Audio,Audio,,Drag and Drop™ library category name
GMStdCatRooms,Rooms,Pièces,,Drag and Drop™ library category name
GMStdCatGame,Game,Jeu,,Drag and Drop™ library category name
GMStdCatFiles,Files,Fichiers,,Drag and Drop™ library category name
GMStdCatTimelines,Timelines,Chronologies,,Drag and Drop™ library category name
GMStdCatPaths,Paths,Chemins d'accès,,Drag and Drop™ library category name
GMStdCatMisc,Miscellaneous,Divers,,Drag and Drop™ library category name
GMStdCatParticles,Particles,Particules,,Drag and Drop™ library category name
GMStdVar_Name,Assign Variable,Assigner une variable,,Drag and Drop™ library action name
GMStdVar_Desc,Assign a value to a variable.,Attribuer une valeur à une variable.,,Drag and Drop™ library action description
GMStdTempVar_Name,Declare Temp,Déclarer un temp,,Drag and Drop™ library action name
GMStdTempVar_Desc,Declare a temporary variable.,Déclarer une variable temporaire.,,Drag and Drop™ library action description
GMStdTemp,Temp,Temporaire,,DnD™ library
GMStdIfVar_Name,If Variable,Si variable,,Drag and Drop™ library action name
GMStdIfVar_Desc,Check if a variable satisfies a condition.,Vérifier si une variable satisfait à une condition.,,Drag and Drop™ library action description
GMStdIfScore_Name,If Score,Si Score,,Drag and Drop™ library action name
GMStdIfScore_Desc,Check if an instance's score satisfies a condition.,Vérifier si le score d'une instance satisfait à une condition.,,Drag and Drop™ library action description
GMStdIfLives_Name,If Lives,Si les vies,,Drag and Drop™ library action name
GMStdIfLives_Desc,Check if an instance's lives satisfies a condition.,Vérifier si les vies d'une instance satisfont a à une condition.,,Drag and Drop™ library action description
GMStdIfHealth_Name,If Health,Si la santé,,Drag and Drop™ library action name
GMStdIfHealth_Desc,Check if an instance's health satisfies a condition.,Vérifier si la santé d'une instance satisfait a à une condition.,,Drag and Drop™ library action description
GMStdIfExpr_Name,If Expression,Si l'expression,,Drag and Drop™ library action name
GMStdIfExpr_Desc,Check if an expression is true or false.,Vérifier si une expression est vraie ou fausse.,,Drag and Drop™ library action description
GMStdIfUndef_Name,If Undefined,Si non défini,,Drag and Drop™ library action name
GMStdIfUndef_Desc,Check if a variable is or isn't undefined.,Vérifier si une variable est ou n'est pas indéfinie.,,Drag and Drop™ library action description
GMStdElse_Name,Else,Autre,,Drag and Drop™ library action name
GMStdElse_Desc,Append this to an if-statement to execute code when the condition evaluates to false.,Ajouter cela à une instruction if pour exécuter le code lorsque la condition est fausse.,,Drag and Drop™ library action description
GMStdExCode_Name,Execute Code,Exécuter le code,,Drag and Drop™ library action name
GMStdExCode_Desc,Execute a piece of code.,Exécuter une partie du code.,,Drag and Drop™ library action description
GMStdExScript_Name,Execute Script,Exécuter le script,,Drag and Drop™ library action name
GMStdExScript_Desc,Execute a script resource.,Exécuter une ressource de script.,,Drag and Drop™ library action description
GMStdApplyTo_Name,Apply To,Appliquer à,,Drag and Drop™ library action name
GMStdApply,Apply,Appliquer,,Apply dnd label
GMStdApplyTo_Desc,Execute code in the context of a specific object or instance.,Exécuter du code dans le contexte d'un objet ou d'une instance spécifique.,,Drag and Drop™ library action description
GMStdRet_Name,Return,Retourner,,Drag and Drop™ library action name
GMStdRet_Desc,Return a value from a script.,Retourner une valeur d'un script.,,Drag and Drop™ library action description
GMStdMacro_Name,Macro,Macro,,Drag and Drop™ library action name
GMStdMacro_Desc,Define a global compile-time macro.,Définir une macro globale pour la compilation.,,Drag and Drop™ library action description
GMStdExit_Name,Exit,Quitter,,Drag and Drop™ library action name
GMStdExit_Desc,Exit the current event without executing the remaining code.,Quitter l'événement en cours sans exécuter le code restant.,,Drag and Drop™ library action description
GMStdInstCount_Name,Get Instance Count,Obtenir le nombre d'instances,,Drag and Drop™ library action name
GMStdInstCount_Desc,Returns the number of active instances of the object.,Retourne le nombre d'instances actives de l'objet.,,Drag and Drop™ library action description
GMStdInstCreate_Name,Create Instance,Créer une instance,,Drag and Drop™ library action name
GMStdInstCreate_Desc,Creates an instance of an object.,Crée une instance d'un objet.,,Drag and Drop™ library action description
GMStdInstChange_Name,Change Instance,Changer l'instance,,Drag and Drop™ library action name
GMStdInstChange_Desc,Change an instance to be an instance of another object.,Changer une instance pour qu'elle soit une instance d'un autre objet.,,Drag and Drop™ library action description
GMStdInstDestroy_Name,Destroy Instance,Supprimer l'instances,,Drag and Drop™ library action name
GMStdInstDestroy_Desc,Destroy an instance and remove it from the room.,Supprimer une instance et la retirer de la pièce.,,Drag and Drop™ library action description
GMStdDestroyAtPos_Name,Destroy At Position,Supprimer à la position,,Drag and Drop™ library action name
GMStdDestroyAtPos_Desc,Destroy all instances at a position.,Supprimer toutes les instances à une position.,,Drag and Drop™ library action description
GMStdSetSprite_Name,Set Sprite,Définir le sprite,,Drag and Drop™ library action name
GMStdSetSprite_Desc,Change the sprite of an object instance.,Changer le sprite d'une instance d'objet.,,Drag and Drop™ library action description
GMStdRotSprite_Name,Set Instance Rotation,Définir la rotation de l'instance,,Drag and Drop™ library action name
GMStdRotSprite_Desc,Set the rotation of an instance.,Définir la rotation d'une instance.,,Drag and Drop™ library action description
GMStdSpriteAnimSpd_Name,Set Animation Speed,Définir la vitesse d'animation,,Drag and Drop™ library action name
GMStdSpriteAnimSpd_Desc,Set the animation speed of an instance's sprite.,Définir la vitesse d'animation du sprite d'une instance.,,Drag and Drop™ library action description
GMStdSpriteScale_Name,Set Instance Scale,Définir l’échelle de l'instance,,Drag and Drop™ library action name
GMStdSpriteScale_Desc,Set the horizontal and vertical scaling of an instance's sprite.,Définir la mise à l'échelle horizontale et verticale du sprite d'une instance.,,Drag and Drop™ library action description
GMStdSpriteAlpha_Name,Set Instance Alpha,Définir l’Alpha de l'instance,,Drag and Drop™ library action name
GMStdSpriteAlpha_Desc,Set the transparency (0-1) of an instance's sprite.,Définir la transparence (0-1) du sprite d'une instance.,,Drag and Drop™ library action description
GMStdSpriteColor_Name,Set Instance Colour,Définir la couleur de l'instance,,Drag and Drop™ library action name
GMStdSpriteColor_Desc,Set the colour blend of an instance's sprite.,Définir le mélange de couleurs du sprite d'une instance.,,Drag and Drop™ library action description
GMStdSetAlarm_Name,Set Alarm Countdown,Définir le compte à rebours,,Drag and Drop™ library action name
GMStdSetAlarm_Desc,Set the countdown value of an alarm event.,Définir la valeur du compte à rebours d'un événement d'alarme.,,Drag and Drop™ library action description
GMStdGetAlarm_Name,Get Alarm Countdown,Obtenir le compte à rebours,,Drag and Drop™ library action name
GMStdGetAlarm_Desc,Get the countdown value of an alarm event.,Obtenir la valeur du compte à rebours d'un événement d'alarme.,,Drag and Drop™ library action description
GMStdInheritEvent_Name,Call Parent Event,Appeler un événement parent,,Drag and Drop™ library action name
GMStdInheritEvent_Desc,Call this event on the instance's parent object.,Appeler cet événement sur l'objet parent de l'instance.,,Drag and Drop™ library action description
GMStdIfMousePressed_Name,If Mouse Pressed,Si la souris est cliquée,,Drag and Drop™ library action name
GMStdIfMousePressed_Desc,Check if a mouse button is pressed.,Vérifiez si un bouton de la souris est cliqué.,,Drag and Drop™ library action description
GMStdIfMouseDown_Name,If Mouse Down,Si souris est enfoncée,,Drag and Drop™ library action name
GMStdIfMouseDown_Desc,Check if a mouse button is held or released.,Vérifiez si un bouton de la souris est enfoncé ou relâché.,,Drag and Drop™ library action description
GMStdIfMouseUp_Name,If Mouse Released,Si la souris a été relâchée,,Drag and Drop™ library action name
GMStdIfMouseUp_Desc,Check if a mouse button is released.,Vérifiez si un bouton de la souris est relâché.,,Drag and Drop™ library action description
GMStdIfKeyPressed_Name,If Key Pressed,Si la touche est pressée,,Drag and Drop™ library action name
GMStdIfKeyPressed_Desc,Check if a key is pressed.,Vérifiez si une touche est pressée.,,Drag and Drop™ library action description
GMStdIfKeyDown_Name,If Key Down,Si la touche est tenue,,Drag and Drop™ library action name
GMStdIfKeyDown_Desc,Check if a key is down or released.,Vérifiez si une touche est enfoncée ou relâchée.,,Drag and Drop™ library action description
GMStdIfKeyUp_Name,If Key Released,Si la touche est relâchée,,Drag and Drop™ library action name
GMStdIfKeyUp_Desc,Check if a key is released.,Vérifiez si une touche est relâchée.,,Drag and Drop™ library action description
GMStdGPAxis_Name,Get Gamepad Axis,Obtenir l'axe de la manette de jeu,,Drag and Drop™ library action name
GMStdGPAxis_Desc,Get the value of an axis on a gamepad.,Obtenir la valeur d'un axe sur une manette de jeu.,,Drag and Drop™ library action description
GMStdGPTrigger_Name,Get Gamepad Trigger,Obtenir la gâchette de la manette de jeu,,Drag and Drop™ library action name
GMStdGPTrigger_Desc,Get the value of a gamepad's trigger button.,Obtenir la valeur de la gâchette d'une manette de jeu.,,Drag and Drop™ library action description
GMStdIfGPDown_Name,If Gamepad Button Down,Si le bouton de la manette de jeu est enfoncée,,Drag and Drop™ library action name
GMStdIfGPDown_Desc,Check if a gamepad button is down or released.,Vérifiez si un bouton de la manette de jeu est enfoncée ou relâchée.,,Drag and Drop™ library action description
GMStdIfGPPressed_Name,If Gamepad Button Pressed,Si le bouton de la manette de jeu est cliqué,,Drag and Drop™ library action name
GMStdIfGPPressed_Desc,Check if a gamepad button is pressed.,Vérifiez si un bouton de la manette de jeu est cliqué.,,Drag and Drop™ library action description
GMStdIfGPUp_Name,If Gamepad Button Released,Si le bouton de la manette de jeu est relâché,,Drag and Drop™ library action name
GMStdIfGPUp_Desc,Check if a gamepad button is released.,Vérifiez si un bouton de la manette de jeu est relâché.,,Drag and Drop™ library action description
GMStdGPDeadzone_Name,Set Gamepad Axis Deadzone,Définir la zone morte de l'axe de la manette de jeu,,Drag and Drop™ library action name
GMStdGPDeadzone_Desc,Set the deadzone of a gamepad axis.,Définir la zone morte de l'axe de la manette de jeu.,,Drag and Drop™ library action description
GMStdGPThreshold_Name,Set Gamepad Button Threshold,Définir le seuil du bouton de la manette de jeu,,Drag and Drop™ library action name
GMStdGPThreshold_Desc,Set the threshold for the analogue buttons of the given gamepad device.,Définir le seuil des boutons analogiques d'une manette de jeu.,,Drag and Drop™ library action description
GMStdGpDeviceC_Name,Get Gamepad Count,Obtenir le nombre de manettes de jeu,,Drag and Drop™ library action name
GMStdGpDeviceC_Desc,Get the number of connected gamepad devices.,Obtenir le nombre de manettes de jeu connectés.,,Drag and Drop™ library action description
GMStdGPConnc_Name,Get Gamepad Connected,Obtenir si la manette de jeu est connectée,,Drag and Drop™ library action name
GMStdGPConnc_Desc,Get whether a given gamepad is connected.,Obtenir si une manette est connectée.,,Drag and Drop™ library action description
GMStdDirFixed_Name,Set Direction Fixed,Définir la direction fixe,,Drag and Drop™ library action name
GMStdDirFixed_Desc,Set a fixed direction.,Définir une direction fixe.,,Drag and Drop™ library action description
GMStdDirFree_Name,Set Direction Variable,Définir une variable de direction,,Drag and Drop™ library action name
GMStdDirFree_Desc,Set a variable direction.,Définir une variable de direction.,,Drag and Drop™ library action description
GMStdDirPoint_Name,Set Point Direction,Définir la direction du point,,Drag and Drop™ library action name
GMStdDirPoint_Desc,Set a direction towards a specified point.,Définir une direction vers un point spécifié.,,Drag and Drop™ library action description
GMStdDirRandom_Name,Set Direction Random,Définir la direction aléatoire,,Drag and Drop™ library action name
GMStdDirRandom_Desc,Set a random direction based on the specified directions.,Définir une direction aléatoire basée sur les directions spécifiées.,,Drag and Drop™ library action description
GMStdSpeed_Name,Set Speed,Définir la vitesse,,Drag and Drop™ library action name
GMStdSpeed_Desc,Set the speed of an instance.,Définir la vitesse d'une instance.,,Drag and Drop™ library action description
GMStdGravDir_Name,Set Gravity Direction,Définir la direction de gravité,,Drag and Drop™ library action name
GMStdGravDir_Desc,Set the gravitational direction.,Définir la direction gravitationnelle.,,Drag and Drop™ library action description
GMStdGravForce_Name,Set Gravity Force,Définir la force de gravité,,Drag and Drop™ library action name
GMStdGravForce_Desc,Set the gravitational force.,Définir la force gravitationnelle.,,Drag and Drop™ library action description
GMStdReverse_Name,Reverse,Inverser,,Drag and Drop™ library action name
GMStdReverse_Desc,Reverse a direction from a list of presets.,Inverser une direction à partir d'une liste de préréglages.,,Drag and Drop™ library action description
GMStdFriction_Name,Set Friction,Définir la friction,,Drag and Drop™ library action name
GMStdFriction_Desc,Apply friction to the instance's movement.,Appliquer la friction au mouvement de l'instance.,,Drag and Drop™ library action description
GMStdJumpPoint_Name,Jump To Point,Aller au point,,Drag and Drop™ library action name
GMStdJumpPoint_Desc,Jump to the specified position.,Aller à la position spécifiée.,,Drag and Drop™ library action description
GMStdJumpStart_Name,Jump To Start,Aller au début,,Drag and Drop™ library action name
GMStdJumpStart_Desc,Jump to the instance's start position.,Aller à la position de départ de l'instance.,,Drag and Drop™ library action description
GMStdSnapPos_Name,Snap Position,Positionner,,Drag and Drop™ library action name
GMStdSnapPos_Desc,Snap an instance's position to a grid.,Positionner une occurrence sur une grille.,,Drag and Drop™ library action description
GMStdWrapRoom_Name,Wrap Around Room,Envelopper la pièce,,Drag and Drop™ library action name
GMStdWrapRoom_Desc,Wrap around room.,Envelopper la pièce.,,Drag and Drop™ library action description
GMStdIfAnyObjAt_Name,If Any Object At,Si des objets à,,Drag and Drop™ library action name
GMStdIfAnyObjAt_Desc,Check if an instance intersects any other instances at a position.,Vérifier si une instance croise d'autres instances à une position.,,Drag and Drop™ library action description
GMStdIfObjAt_Name,If Object At,Si un objet à,,Drag and Drop™ library action name
GMStdIfObjAt_Desc,Check if an instance intersects another instance at a position.,Vérifier si une instance croise une autre instance à une position.,,Drag and Drop™ library action description
GMStdIfColShape_Name,If Collision Shape,Si collision avec forme,,Drag and Drop™ library action name
GMStdIfColShape_Desc,Check if an instance is intersecting a shape.,Vérifier si une occurrence croise une forme.,,Drag and Drop™ library action description
GMStdDrawSelf_Name,Draw Self,Se dessiner soi-même,,Drag and Drop™ library action name
GMStdDrawSelf_Desc,Draw this instance's sprite.,Dessiner le sprite de cette instance.,,Drag and Drop™ library action description
GMStdDrawValue_Name,Draw Value,Dessiner la valeur,,Drag and Drop™ library action name
GMStdDrawValue_Desc,"Draw the specified value. It can be a string, number or variable.","Dessinez la valeur spécifiée. Cela peut être une chaîne, un nombre ou une variable.",,Drag and Drop™ library action description
GMStdDrawValueTransformed_Name,Draw Transformed Value,Dessiner la valeur transformée,,Drag and Drop™ library action name
GMStdDrawValueTransformed_Desc,"Draw a value with a transformation. It can be a string, number or variable.","Dessinez une valeur avec une transformation. Cela peut être une chaîne, un nombre ou une variable.",,Drag and Drop™ library action description
GMStdDrawSprite_Name,Draw Sprite,Dessiner un sprite,,Drag and Drop™ library action name
GMStdDrawSprite_Desc,Draw a sprite.,Dessiner un sprite.,,Drag and Drop™ library action description
GMStdDrawSpritesStacked_Name,Draw Stacked Sprites,Dessiner des sprites empilés,,Drag and Drop™ library action name
GMStdDrawSpritesStacked_Desc,Draw a sprite multiple times in a stack.,Dessiner un sprite plusieurs fois dans une pile.,,Drag and Drop™ library action description
GMStdDrawRectangle_Name,Draw Rectangle,Dessiner un rectangle,,Drag and Drop™ library action name
GMStdDrawRectangle_Desc,Draw a rectangle.,Dessiner un rectangle.,,Drag and Drop™ library action description
GMStdDrawGradientRect_Name,Draw Gradient Rectangle,Dessiner un dégradé rectangulaire,,Drag and Drop™ library action name
GMStdDrawGradientRect_Desc,Draw a gradient in a rectangular shape.,Dessiner un dégradé dans une forme rectangulaire.,,Drag and Drop™ library action description
GMStdDrawEllipse_Name,Draw Ellipse,Dessiner une ellipse,,Drag and Drop™ library action name
GMStdDrawEllipse_Desc,Draw an ellipse.,Dessiner une ellipse.,,Drag and Drop™ library action description
GMStdDrawGradientEllipse_Name,Draw Gradient Ellipse,Dessiner un dégradé elliptique,,Drag and Drop™ library action name
GMStdDrawGradientEllipse_Desc,Draw a gradient in an elliptical shape.,Dessiner un dégradé dans une forme elliptique.,,Drag and Drop™ library action description
GMStdDrawLine_Name,Draw Line,Dessiner une ligne,,Drag and Drop™ library action name
GMStdDrawLine_Desc,Draw a line.,Dessiner une ligne.,,Drag and Drop™ library action description
GMStdDrawHealthbar_Name,Draw Healthbar,Dessiner une barre de santé,,Drag and Drop™ library action name
GMStdDrawHealthbar_Desc,Draw a healthbar from a 0-100 value.,Dessiner une barre de santé allant de 0 à 100.,,Drag and Drop™ library action description
GMStdDrawInstanceScore_Name,Draw Instance Score,Dessiner le score d'instance,,Drag and Drop™ library action name
GMStdDrawInstanceScore_Desc,Draw an instance's score with a caption.,Dessiner le score d'une instance avec une légende.,,Drag and Drop™ library action description
GMStdDrawInstanceHealth_Name,Draw Instance Health,Dessiner la santé de l'instance,,Drag and Drop™ library action name
GMStdDrawInstanceHealth_Desc,Draw an instance's health with a healthbar.,Dessiner la santé d'une instance avec une légende.,,Drag and Drop™ library action description
GMStdDrawInstanceLives_Name,Draw Instance Lives,Dessiner les vies de l'instance,,Drag and Drop™ library action name
GMStdDrawInstanceLives_Desc,Draw an instance's lives with stacked sprites.,Dessinez les vies d'une instance avec des sprites empilés.,,Drag and Drop™ library action description
GMStdSetColor_Name,Set Draw Colour,Définir la couleur de dessin,,Drag and Drop™ library action name
GMStdSetColor_Desc,Set the colour to blend all drawing with.,Fixer la couleur de blend à appliquer à tous les dessins.,,Drag and Drop™ library action description
GMStdGetColor_Name,Get Draw Colour,Obtenir la couleur de dessin,,Drag and Drop™ library action name
GMStdGetColor_Desc,Get the colour used to blend all drawing with.,Extraire la couleur de blend appliquée à tous les dessins.,,Drag and Drop™ library action description
GMStdSetFont_Name,Set Font,Définir la police,,Drag and Drop™ library action name
GMStdSetFont_Desc,Set the font to use for all text drawing.,Définir la police à utiliser pour tous les dessins de texte.,,Drag and Drop™ library action description
GMStdSetAlignment_Name,Set Text Alignment,Définir l'alignement du texte,,Drag and Drop™ library action name
GMStdSetAlignment_Desc,Set the horizontal and vertical alignment of text drawing.,Définir l'alignement horizontal et vertical des dessins de texte.,,Drag and Drop™ library action description
GMStdTileSetAtPixel_Name,Set Tile Index At Pixel,Définir l'index des tiles au pixel,,Drag and Drop™ library action name
GMStdTileSetAtPixel_Desc,Set the tile index at the specified position.,Définir l'index des tiles à la position spécifiée.,,Drag and Drop™ library action description
GMStdTileGetAtPixel_Name,Get Tile Index At Pixel,Obtenir l'index des tiles au pixel,,Drag and Drop™ library action name
GMStdTileGetAtPixel_Desc,Get the tile index at the specified position.,Obtenir l'index des tiles à la position spécifiée.,,Drag and Drop™ library action description
GMStdTileSetInCell_Name,Set Tile Index In Cell,Définir l'index des tiles dans la cellule,,Drag and Drop™ library action name
GMStdTileSetInCell_Desc,Set the tile index in the specified cell.,Définir l'index des tiles dans la cellule spécifiée.,,Drag and Drop™ library action description
GMStdTileGetInCell_Name,Get Tile Index In Cell,Obtenir l'index des tiles dans la cellule,,Drag and Drop™ library action name
GMStdTileGetInCell_Desc,Get the tile index in the specified cell.,Obtenir l'index des tiles dans la cellule spécifiée.,,Drag and Drop™ library action description
GMStdTileGetElm_Name,Get Tile Data In Cell,Obtenir les données des tiles dans la cellule,,DnD label
GMStdTileGetElm_Desc,Get the tile data in a cell on a tile layer.,Obtenir les données des tiles dans une cellule sur un calque de tiles.,,DnD label
GMStdTileGetElmPixel_Name,Get Tile Data At Pixel,Obtenir les données des tiles au pixel,,DnD label
GMStdTileGetElmPixel_Desc,Get the tile data at the specified position on a tile layer.,Obtenir les données des tiles à la position spécifiée sur un calque de tiles.,,DnD label
GMStdTileSetElm_Name,Set Tile Data In Cell,Définir les données des tiles dans la cellule,,DnD label
GMStdTileSetElm_Desc,Set the tile data in a cell on a tile layer.,Définir les données des tiles dans une cellule sur un calque de tiles.,,DnD label
GMStdTileSetElmPixel_Name,Set Tile Data At Pixel,Définir les données des tiles au pixel,,DnD label
GMStdTileSetElmPixel_Desc,Set the tile data at the specified position on a tile layer.,Définir les données des tiles à la position spécifiée sur un calque de tiles.,,DnD label
GMStdTileGetVar_Name,Get Tilemap Variable,Obtenir une variable de tilemap,,DnD label
GMStdTileGetVar_Desc,Get a variable from a tilemap element.,Obtenir la variable d'un élément tilemap.,,DnD label
GMStdTileSetTileSet_Name,Set Tile Set,Définir un tile set,,DnD label
GMStdTileSetTileSet_Desc,Set the tile set resource of a tilemap.,Définir la ressource du tile set d'un tilemap.,,DnD label
