Name,English,Translation,Restrictions,Comment
roomeditor_automaticacceptlayerdrag,Automatic response to invalid layer selection drag error,Automatische Reaktion auf Fehlermeldung bei Ziehen von ungültiger Ebenenauswahl,,Automatic layer drag acceptance in room editor
roomeditor_automaticacceptlockedinvisiblelayerdrag,Automatic response to locked/invisible layer drag error,Automatische Reaktion auf Fehlermeldung bei Ziehen von gesperrter/unsichtbarer Ebene,,Automatic layer drag acceptance for locked or invisible layer in room editor
roomeditor_linkcolour,Chain link colour,Kettenverbindungsfarbe,,Link Colour in Room Editor
roomeditor_chainalphafalloff,Chain fade out start distance (px),Startdistanz für Ketten-Ausblendung (px),,Alpha Fall Off of chain in Room Editor
roomeditor_chainalphadistance,Chain fade out stop distance (px),Enddistanz für Ketten-Ausblendung (px),,Distance of chain alpha fall off in Room Editor
roomeditor_minfalloffalpha,Chain minimum alpha,Ketten-Mindest-Alpha,,Minimum Alpha fall off in Room Editor
roomeditor_multiselectcolour,Area select highlight colour,Markierungsfarbe für Bereichsauswahl,,Colour of the multi select area in Room Editor
roomeditor_tileselectcolour,Selected tile highlight colour,Markierungsfarbe für gewähltes Tile,,Tile Select colour in Room Editor
roomeditor_tilehighlightcolour,Mouseover tile highlight colour,Markierungsfarbe für Mouseover-Tile,,Tile Highlight Colour in Room Editor
roomeditor_tileinheritcolour,Inherited tile highlight colour,Markierungsfarbe für geerbtes Tile,,Tile Inherit colour in Room Editor
roomeditor_showviews,Show room views,Raumansichten anzeigen,,Show Views in Room Editor
timeline_noundoactions,Automatic response to permanent action warning,Automatische Reaktion auf Warnung für permanente Aktion,,No Undo Actions in Timeline Editor
timeline_opennewmoments,Open new moments for edit on creation,Neue Momente bei Erstellung zur Bearbeitung öffnen,,Open newly created moments for editing preference
CMenu_CloseAllButThis,Close All But This,Alles außer dies schließen,,Close all but this context menu
codeeditor_textcolour,Colour of text,Textfarbe,,Text Colour in Code Editor
codeeditor_font,Font to use,Zu verwendende Schriftfarbe,,Font to use in Code Editor
codeeditor_fontstyle,Font Style,Schriftartstil,,Font Style to use in Code Editor
codeeditor_fontaa,Font AA,Schriftart-Antialiasing,,Anti-Alias Font in Code Editor
codeeditor_textsize,Size of text,Textgröße,,Size of Text in Code Editor
codeeditor_normaltext,Normal Text,Normaler Text,,Colour of Normal Text in Code Editor
codeeditor_keywords,Keywords,Schlüsselwörter,,Colour of Keywords in Code Editor
codeeditor_values,Values,Werte,,Colour of Values in Code Editor
codeeditor_strings,Strings,Zeichenfolgen,,Colour of Strings in Code Editor
codeeditor_comments,Comments,Kommentare,,Colour of Comments in Code Editor
codeeditor_constants,Constants,Konstanten,,Colour of Constants in Code Editor
codeeditor_builtinvariables,Built-in Variables,Integrierte Variablen,,Colour of Built-in Variables in Code Editor
codeeditor_builtinfunctions,Built-in Functions,Integrierte Funktionen,,Colour of Built-in Functions in Code Editor
codeeditor_scriptnames,Script names,Skriptnamen,,Colour of Script names in Code Editor
codeeditor_resourcenames,Resource names,Ressourcennamen,,Colour of Resource names in Code Editor
codeeditor_linenumbers,Line numbers,Liniennummern,,Colour of Line Numbers in Code Editor
codeeditor_readonlylines,Read only line style,Linienstil schreibgeschützt,,Style of read only lines in Code Editor
codeeditor_bookmarklines,Bookmark line style,Linienstil Lesezeichen,,Style of bookmark lines in Code Editor
codeeditor_selectedline,Selected line colour,Farbe ausgewählte Linie,,Selected line colour in Code Editor
codeeditor_changedline,Changed line colour,Farbe geänderte Linie,,Changed line colour in Code Editor
codeeditor_backgroundcolour,Background colour,Hintergrundfarbe,,Colour of Background in Code Editor
codeeditor_selection,Selection colour,Auswahlfarbe,,Colour of Selections in Code Editor
codeeditor_currentline,Current line colour,Farbe aktuelle Linie,,Colour of current line in Code Editor
codeeditor_errorline,Error line colour,Farbe für Fehlerlinie,,Colour of Error line in Code Editor
codeeditor_highlight,Highlight colour,Markierunsfarbe,,Colour of higlighted text in code editor
codeeditor_debugger,Debugger colour,Debugger-Farbe,,Colour of line the debugger is on
codeeditor_bracketmatchsuccess,Bracket/quote match colour,Klammer-/Anführungszeichen-Paarfarbe,,Colour of Successful bracket matches in code editor
codeeditor_bracketmatchfail,Failed bracket/quote match colour,Farbe für fehlende(s) Klammer-/Anführungszeichen,,Colour of failed bracket matches in code editor
codeeditor_statusbarselected,Pre cursor intellisense colour,Farbe für Prä-Cursor-Intellisense,,Status Bar selection colour in code editor
codeeditor_intellisenseleft,Post cursor intellisense colour,Farbe für Post-Cursor-Intellisense,,Colour of intellisense left in Code Editor
codeeditor_whitespacestyle,White space text style,Whitespace-Textstil,,White space style in Code Editor
codeeditor_keeptabs,Keep tabs,Reiter beibehalten,,Keep Tabs in Code Editor
codeeditor_tabsize,Tab size,Reitergröße,,Tab Size in Code Editor
codeeditor_showwhitespace,Show whitespace,Whitespace anzeigen,,Show Whitespace in Code Editor
codeeditor_showlinenumbers,Show line numbers,Liniennummern anzeigen,,Show Line Numbers in Code Editor
codeeditor_showtablines,Show tab lines,Reiterzeilen anzeigen,,Show Tab Lines in Code Editor
codeeditor_colourcoding,Enable colour coding,Farbkodierung aktivieren,,Enable Colour Coding in Code Editor
codeeditor_maxlinecount,Document line limit (<=0 no limit),Dokumentliniengrenze (<=0 keine Grenze),,Max Line Count in Code Editor
codeeditor_matchindent,Match indent on new lines,Einschub in neuen Zeilen anpassen,,Match indent in code editor
codeeditor_braceindent,Auto indent after brace,Autom. Einschub nach Klammer,,code editor curly brace indent pref
codeeditor_codecompletion,Enable code completion,Code-Vervollständigung aktivieren,,Enable Code Completion in Code editor
codeeditor_enablebrackets,Auto add function brackets,Autom. Hinzufügen von Funktionsklammern,,Enable adding brackets to functions in Code editor
codeeditor_contextmenu,Enable Context Menu,Kontextmenü aktivieren,,Enable Context Menu in Code Editor
codeeditor_columnselect,Allow column selection,Spaltenauswahl erlauben,,Allow column selection in Code Editor
codeeditor_breakpoints,Allow breakpoints,Breakpoints erlauben,,Allow breakpoints in Code Editor
codeeditor_blockcomment,Allow Block Comments,Blockkommentare erlauben,,Allow Block Comments in Code Editor
codeeditor_undostacksize,Undo/Redo stack limit (<0 unlimited),Stapellimit für Rückgängig machen/Wiederholen (<0 unbegrenzt),,Undo Stack Size in Code Editor
codeeditor_highlightmatches,Highlight selection matches,Auswahlübereinstimmungen hervorheben,,Highlight words which match selection in Code Editor
codeeditor_textcolours,Text colours and style,Textfarben und -stil,,Text colours and style in Code Editor
codeeditor_options,Options,Optionen,,Options for Code Editor
codeeditor_show_obsoletes,Colour coding/code completion enabled for obsolete content,Farbkodierung/Code-Vervollständigung aktiviert für überflüssige Inhalte,,code editor show obsolete symbols pref
codeeditor_highlight_pairs,Highlight symbol pairs,Symbolpaare hervorheben,,code editor highlight matching symbol pairs pref
codeeditor_obsolete_style,Obsolete functions etc,Überflüssige Funktionen usw.,,code editor text style for obsolete symbols
codeeditor_braces,Braces,Klammern,,code editor text style for braces
codeeditor_folded_region,Folded region,Eingeklappte Region,,text style for folded #region
codeeditor_folded_region_tag,Folded region name,Name der eingeklappten Region,,text style for folded region tag
dialogeditor_textcolours,Text colours and style,Textfarben und -stil,,Text colours and style in Dialog Editor
dialogeditor_options,Options,Optionen,,Options in Dialog Editor
sourcecontrolgit_username,Commit username,Commit-Benutzername,,Username to commit as for source control git
sourcecontrolgit_password,Password for Username,Kennwort für Benutzername,,Password for Username to commit as for source control git
sourcecontrolgit_email,Commit email address,E-Mail-Adresse für Commit,,Email for user to commit as for source control git
sourcecontrolgit_mergetoolpath,Tool location,Werkzeug-Pfad:,,Path to Tool for source control git
sourcecontrolgit_mergetooloptions,Options for Tool,Optionen für Werkzeug,,Options for Tool for Source Control Git
sourcecontrolgit_logging_verbose,Verbose logging,Umfangreiche Protokollierung,,Verbose Logging for Source Control Git
sourcecontrolgit_externaltoolerror,Source Control (Git) External Tool Error,Quellkontrolle (Git) - Externer Tool-Fehler,,Source Control (Git) External Tool Error message title
sourcecontrolgit_nomergetool,Merge Tool path is invalid,Pfad zum Merge-Tool ist ungültig,,Merge Tool path is invalid
sourcecontrolgit_nodifftool,Diff Tool path is invalid,Pfad zum Diff-Tool ist ungültig,,Diff Tool path is invalid
sourcecontrolgit_automatically_start,Automatically enable source control,Quellkontrolle automatisch aktivieren,,Automatically enable Source Control
ProgressBar_checking_device,Checking Device...,Gerät wird überprüft...,,Checking Device Connection Progress Bar Label
ProgressBar_detecting_devices,Detecting Devices...,Erkennen von Geräten...,,Detecting Devices Progress Bar label
ProgressBar_runtime_delete,Deleting Runtime...,Löschen von Runtime...,,Deleting Runtime Progress Bar Label
ProgressBar_sourcecontrolgit_push,Pushing...,Pushen...,,Push progress label
ProgressBar_sourcecontrolgit_pull,Pulling...,Pullen...,,Pull progress label
ProgressBar_sourcecontrolgit_checkout,Checking Out...,Auschecken...,,Checkout progress label
ProgressBar_sourcecontrolgit_revert_files,Reverting Files...,Wiederherstellen von Dateien...,,Revert Files progress label
ProgressBar_sourcecontrolgit_revert_revision,Reverting Revision...,Wiederherstellen von Revision...,,Revert Revision progress label
ProgressBar_sourcecontrolgit_clone,Cloning...,Klonen...,,Clone progress label
desktop_slowclicktime,Slow double-click time (ms),Langsame Doppelklickzeit (ms),,Slow double-click time in milliseconds
desktop_scrolllocktime,Scroll lock time (ms),Rollen-Zeit (ms),,The time in milliseconds to lock scrolling to the gadget scrolling started on as long as the mouse is still over it
desktop_acpowerspeed,AC power framerate (%),Framerate Netzstrom (%),,Speed of IDE while running on AC power
desktop_batterypowerspeed,Battery power framerate (%),Framerate Akkustrom (%),,Speed of IDE while running on battery power
desktop_focuspowerspeed,Background framerate (%),Framerate Hintergrund (%),,% when application is not in focus
desktop_scrollspeed,Scroll speed,Scrollgeschwindigkeit,,scroll speed preference
folderwatcher_frequency,File watcher frequency (ms),File-Watcher-Häufigkeit (ms),,File watcher frequency in milliseconds
folderwatcher_laptopfrequency,Laptop file watcher frequency (ms),Laptop-File-Watcher-Häufigkeit (ms),,File watcher frequency in milliseconds on laptops
ggs_enable_steam,Enable steam,Steam aktivieren,,Enable Steam
ggs_steam_id,Steam ID,Steam-ID,,Steam Id
ggs_enable_iap_sandbox,Enable IAP sandbox,IAP-Sandbox aktivieren,,Enable IAP Sandbox
ggs_tile_type,Type of Tiles to display,Arten von anzuzeigenden Tiles,,Type of Tiles to display
ggs_tiles_flip,Flip tiles,Tiles umkehren,,Flip tiles
ggs_tiles_iconic,Iconic tiles,Symbolartige Tiles,,Iconic tiles
ggs_tiles_cycle,Cycle tiles,Tiles durchlaufen,,Cycle tiles
ggs_new_guid,Create New GUID,Neue GUID erstellen,,Create New GUID
ggs_short_circuit_evaluations,Enable Short Circuit Evaluations,Short-Circuit-Evaluierungen aktivieren,,Enable Short Circuit Evaluations
ggs_delete_event_on_room_change,Delete Event on Room Changes,Ereignis bei Raumänderungen löschen,,Delete Event on Room Changes
ggs_use_fast_collisions,Enable Fast Collisions,Schnelle Kollisionen aktivieren,,Enable Fast Collisions
ggs_game_speed,Game frames per second,Spiel-Frames pro Sekunde,,Game Frames Per Second
ggs_game_identifier,Game Identifier,Spiel-Identifikator,,Game Identifier
ggs_game_guid,Game GUID,Spiel-GUID,,Game GUID
ggs_isdnd,Use DnD™ as default script type,Nutzen Sie DnD™ als Standard-Skripttyp,,Project code type
ggs_mips_for_3d_textures,Generate mipmaps for separate texture pages,Mipmaps für separate Texturseiten generieren,,Generate mipmaps for separate texture pages
TargetSelection_RequiresWorker,Requires Worker,Erfordert Worker,,label for when a selected platform requires a worker
TargetSelection_Worker,Worker:,Worker:,,the list title for target selecting worker
TargetSelection_Platform,Platform:,Plattform:,,the list title for target selecting platform
TargetSelection_Config,Config:,Konfig:,,the list title for target selecting config
TargetSelection_Device,Device:,Gerät:,,the list title for target selecting device
TargetSelection_Runtime,Output:,Ausgabe:,,the list title for target selecting runtime
TargetSelection_Platform_Test,Test,Test,,the teset platform title in the platform selection list
TargetSelection_Platform_Windows,Windows,Windows,,the windows platform title in the platform selection list
TargetSelection_Platform_windowsuap,Windows UWP,Windows UWP,,the windows uwp platform title in the platform selection list
TargetSelection_Platform_WinPhone8,Windows Phone 8,Windows Phone 8,,the windows phone platform title in the platform selection list
TargetSelection_Platform_Mac,macOS,macOS,,the mac platform title in the platform selection list
TargetSelection_Platform_Linux,Ubuntu,Ubuntu,,the linux platform title in the platform selection list
TargetSelection_Platform_HTML5,HTML5,HTML5,,the html5 platform title in the platform selection list
TargetSelection_Platform_android,Android,Android,,the android platform title in the platform selection list
TargetSelection_Platform_AmazonFire,Amazon Fire,Amazon Fire,,the Amazon Fire platform title in the platform selection list
TargetSelection_Platform_ios,iOS,iOS,,the apple iOS platform title in the platform selection list
TargetSelection_Platform_AppleTV,tvOS,tvOS,,the apple tvOS platform title in the platform selection list
TargetSelection_Platform_ps3,PlayStation 3,PlayStation 3,,the ps3 platform title in the platform selection list
TargetSelection_Platform_ps4,PlayStation 4,PlayStation 4,,the ps4 platform title in the platform selection list
TargetSelection_Platform_psvita,PlayStation Vita,PlayStation Vita,,the ps vita platform title in the platform selection list
TargetSelection_Platform_xboxone,Xbox One,Xbox One,,the xbox one platform title in the platform selection list
TargetSelection_Runtime_VM,VM,VM,,the vm title in the runtime selection list
TargetSelection_Runtime_YYC,YYC,YYC,,the yyc title in the runtime selection list
TargetSelection_Runtime_Javascript,JavaScript,JavaScript,,the javascript title in the runtime selection list
TargetSelection_Device_Local,Local,Lokal,,the local device title in the device selection list
TargetSelection_Device_Default,Default,Standard,,the default device title in the device selection list
TargetSelection_Device_Device,Device,Gerät,,the 'device' device title in the device selection list
TargetSelection_Device_Simulator,Simulator,Simulator,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPad2,Simulator - iPad 2,Simulator - iPad 2,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPadAir,Simulator - iPad Air,Simulator - iPad Air,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPadAir2,Simulator - iPad Air 2,Simulator - iPad Air 2,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPadPro,Simulator - iPad Pro,Simulator - iPad Pro,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPadRetina,Simulator - iPad Retina,Simulator - iPad Retina,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone4S,Simulator - iPhone 4S,Simulator - iPhone 4S,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone5,Simulator - iPhone 5,Simulator - iPhone 5,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone5S,Simulator - iPhone 5S,Simulator - iPhone 5S,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone6,Simulator - iPhone 6,Simulator - iPhone 6,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone6Plus,Simulator - iPhone 6 Plus,Simulator - iPhone 6 Plus,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone6S,Simulator - iPhone 6,Simulator - iPhone 6,,the simulator device title in the device selection list
TargetSelection_Device_Simulator_iPhone6SPlus,Simulator - iPhone 6 Plus,Simulator - iPhone 6 Plus,,the simulator device title in the device selection list
TargetSelection_Device_Editor,Device Editor,Geräteeditor,,the device editor window title
TargetSelection_Device_Editor_Tooltop,Open Device Editor,Geräteeditor öffnen,,the device editor button tooltip
TargetSelection_Device_Editor_Cancel,This will lose any unapplied changes you have made - do you want to continue?,Damit verlieren Sie jegliche nicht übernommenen Änderungen. Wirklich fortfahren?,,Cancelling the device manager does this
TargetSelection_Worker_Local,Local,Lokal,,Local worker target
DnDModule_ToolboxWindow,Toolbox,Werkzeugkasten,,The Drag and Drop™ toolbox when in a standalone window
DnDModule_CodeOutputWindow,Equivalent Code,Äquivalenter Code,,The Drag and Drop™ equivalent code window for nodes
DnDModule_Toolbox_Title,Toolbox,Werkzeugkasten,,The toolbox title when docked
DnDModule_Toolbox_Recent,Recently Used,Vor kurzem verwendet,,Toolbox recent category
DnDModule_Toolbox_Favorites,Favourites,Favoriten,,Toolbox favourites category
DnDModule_Toolbox_SearchText,Search...,Suche...,,Toolbox search placeholder text
fonteditor_aa_default,Default,Standard,,Default setting for font AA
use_default,Use Default,Standard verwenden,,Use Default setting
desktop_unmaxdragdist,Tab drag distance to unmaximise desktop (px),"Distanz für Ziehen von Reitern, um Desktop-Maximierung aufzuheben (px)",,Distance in pixels the tab must be dragged before it will unmaximise the desktop
SaveProjectAs_UnsafeLocationMessage,The location you have chosen is unsafe.\n\nAre you sure you want to save to '{0}'?,Der gewählte Ort ist nicht sicher.\n\nWirklich in '{0}' speichern?,,Warning message if the user tries to save to a daft location
SaveProjectAs_DeleteExisting,Are you sure you want to delete all files in '{0}'?,Möchten Sie wirklich alle Dateien in '{0}‘ löschen?,,Confirmation for deleting an existing project and related files
SplashScreen_PluginLoadFailed,Failed to load a required plug-in.  Please try restarting GameMaker Studio 2.  If the problem persists please reinstall GameMaker Studio 2.,"Ein erforderliches Plugin konnte nicht geladen werden. Bitte versuchen Sie, GameMaker Studio 2 neuzustarten.  Sollte das Problem fortbestehen, installieren Sie GameMaker Studio 2 bitte neu.",,Error message when you fail to load a required plugin dll
SplashScreen_PluginLoadFailedTitle,Failed to load a required plug-in,Ein erforderliches Plugin konnte nicht geladen werden,,Title for error message when you fail to load a required plugin dll
SplashScreen_LaunchProjectNotFound,Project '{0}' does not exist,Projekt '{0}' existiert nicht,,Message dialog when the program was launched with a file command argument but the file was not found
SplashScreen_LaunchProjectInvalid,{0}' is not a valid GameMaker Studio 2 project,{0}' ist kein gültiges GameMaker Studio 2-Projekt,,Message dialog when the program was launched with a file command argument of a non .yyp file
SplashScreen_LaunchProjectFailed,Launch Project Failed,Projektstart fehlgeschlagen,,Message dialog title when the program was launched with a file command argument but it has failed
LicensedModulesError,Your licence does not have this module enabled,In Ihrer Lizenz ist dieses Modul nicht aktiviert,,Message Dialog for when a user tries to build/run a target their licence doesn't have
DnD_Pref_ToolboxLocation,DnD™ toolbox default location,Standardort der DnD™-Werkzeugbox,,DnD™ pref
DnD_Pref_StoryMode,DnD™ node overview visibility mode,Sichtbarkeitsmodus DnD™-Knotenübersicht,,DnD™ pref
DnD_Pref_CollapseToolbox,Hide docked DnD™ toolboxes if floating DnD™ toolbox is open,"Angedockte DnD™-Werkzeugkästen verstecken, wenn schwebender DnD™-Werkzeugkasten offen ist",,DnD™ pref
DnD_Pref_CollapseStory,Hide DnD™ node overview panel,DnD™-Knotenübersichtsbereich verstecken,,DnD™ pref
DnD_Pref_MaxThumbSize,Maximum size for DnD™ toolbox action thumbnails,Maximalgröße für Aktionsymbole des DnD™-Werkzeugkastens,,DnD™ pref
DnD_Pref_MinThumbSize,Minimum size for DnD™ toolbox action thumbnails,Minimalgröße für Aktionsymbole des DnD™-Werkzeugkastens,,DnD™ pref
DnD_Pref_ThumbSize,Default size for DnD™ toolbox action thumbnails,Standardgröße für Aktionsymbole des DnD™-Werkzeugkastens,,DnD™ pref
DnD_Pref_RecentlyUsed,Maximum number of recently used actions to display,Maximale Zahl anzuzeigender kürzlich verwendeter Aktionen,,DnD™ pref
DnD_Pref_ChainSmoothness,The smoothness of the chain.,Die Glattheit der Kette.,,DnD™ pref
DnD_Pref_DragTime,Mouse down time to start dragging node (ms),Maushaltezeit bis zum Ziehen des Knoten (ms),,DnD™ pref
DnD_Message_Error_Prefix,ERROR:,FEHLER:,,DnD™ message prefix
DnD_Message_InvalidSyntaxError,"The ""{0}"" node is causing an invalid program flow. Move it to a correct location.","Der ""{0}""-Knoten verursacht einen ungültigen Programmfluss. Verschieben Sie diesen auf die richtige Stelle.",,DnD™ message syntax error
DnD_Message_InvalidSyntaxInsertionTitle,Invalid Insertion,Ungültige Einfügung,,DnD™ pop up title for below message
DnD_Message_InvalidSyntaxInsertion,Inserting {0} at this location would result in an invalid program.,Das Einfügen von {0} an dieser Stelle führt zu einem ungültigen Programm.,,DnD™ pop up message for invalid syntax insertion
ggs_webserver_port,Webserver Port,Webserver-Port,,Webserver Port
ggs_webserver_ips,Allowed Webserver IPs,Erlaubte Webserver-Ports,,Allowed IPs to connect to the debug webserver
ggs_browser_path,Path to Browser,Pfad zu Browser,,Path to Browser to use for testing HTML5
Views_Menu_SyntaxErrors,Syntax Errors,Syntaxfehler,,Open Syntax Errors Window
SyntaxErrors,Syntax Errors,Syntaxfehler,,Syntax Errors
SyntaxErrors_NoErrors,There are no syntax errors detected!,Es wurden keine Syntaxfehler erkannt!,,No Syntax Errors found message
Project_DirectoryLost_Message,Project directory '{0}' is no longer available you will be unable to save progress until the directory is reconnected,"Das Projektverzeichnis '{0}' ist nicht länger verfügbar und Sie können den Fortschritt nicht speichern, bis das Verzeichnis wieder verbunden wurde",,message box contents when the project directory has been unavailable for a few minutes
Project_DirectoryLost_Title,Project Directory Unavailable,Projektverzeichnis nicht verfügbar,,message box title when the project directory has been unavailable for a few minutes
Project_InheritedDirectoryLost_Message,Base project directory '{0}' is no longer available you will not receive notifications for changes,Projektgrundverzeichnis '{0}' ist nicht länger verfügbar und Sie erhalten keine Benachrichtigungen für Änderungen,,message box contents when the project directory has been unavailable for a few minutes
Project_InheritedDirectoryLost_Title,Base Project Directory Unavailable,Projektgrundverzeichnis nicht verfügbar,,message box title when the inherited project directory has been unavailable for a few minutes
Project_DirectoryReconnected_Message,"Project directory '{0}' has been reconnected. There may have been undetected changes, would you like to reload the project or save? \n\nWARNING: Save will only update the resources files that are currently held in memory, and therefore may not restore some deleted or edited files","Projektverzeichnis '{0}' wurde wieder verbunden. Es könnten unerkannte Veränderungen vorgenommen worden sein, wollen Sie das Projekt neu laden oder speichern? \n\nWARNUNG: Speichern aktualisiert nur die Ressourcendateien, die aktuell im Speicher geladen sind, daher könnten einige gelöschte oder bearbeitete Dateien nicht wiederhergestellt werden",,message box contents when the project directory has been reconnected
Project_DirectoryReconnected_Title,Project Directory Reconnected,Projektverzeichnis erneut verbunden,,message box title when the project directory has been reconnected
Project_InheritedDirectoryReconnected_Message,"Base project directory '{0}' has been reconnected. There may have been undetected changes, would you like to reload the project?","Projektgrundverzeichnis '{0}' wurde erneut verbunden. Es könnten unerkannte Veränderungen vorgenommen worden sein, wollen Sie das Projekt neu laden?",,message box contents when the project directory has been reconnected
Project_InheritedDirectoryReconnected_Title,Base Project Directory Reconnected,Projektgrundverzeichnis erneut verbunden,,message box title when the inherited project directory has been reconnected
Project_LargeChanges_Message,"Project directory '{0}' has had a large number of changes detected. Would you like to reload the project, or save?\n\nWARNING: Save will only update the resources files that are currently held in memory, and therefore may not restore some deleted or edited files","Für das Projektverzeichnis '{0}' wurde eine große Anzahl von Änderungen erkannt. Wollen Sie das Projekt erneut laden oder speichern?\n\nWARNUNG: Speichern aktualisiert nur die Ressourcendateien, die aktuell im Speicher geladen sind, daher könnten einige gelöschte oder bearbeitete Dateien nicht wiederhergestellt werden",,message box contents when the project directory has been reconnected due to a buffer overflow
Project_LargeChanges_Title,Project Directory Modified,Projektverzeichnis geändert,,message box title when the project directory has been reconnected due to a buffer overflow
Project_InheritedLargeChanges_Message,"Base project directory '{0}' has been reconnected. There may have been undetected changes, would you like to reload the project?","Projektgrundverzeichnis '{0}' wurde erneut verbunden. Es könnten unerkannte Veränderungen vorgenommen worden sein, wollen Sie das Projekt neu laden?",,message box contents when the project directory has been reconnected due to a buffer overflow
Project_InheritedLargeChanges_Title,Base Project Directory Modified,Projektgrundverzeichnis geändert,,message box title when the inherited project directory has been reconnected due to a buffer overflow
ProjectReconnected_Reload,Reload,Erneut laden,,button message for reloading the project
ProjectReconnected_Save,Save,Speichern,,button message for saving the project
Project_Changes_Message,"Changes detected in project directory '{0}'. Would you like to reload the resources, or save?\n\nWARNING: Save will only update the resources files that are currently held in memory, and therefore may not restore some deleted or edited files","Es wurden Änderungen im Projektverzeichnis '{0}' erkannt. Wollen Sie die Ressourcen erneut laden oder speichern?\n\nWARNUNG: Speichern aktualisiert nur die Ressourcendateien, die aktuell im Speicher geladen sind, daher könnten einige gelöschte oder bearbeitete Dateien nicht wiederhergestellt werden",,message box contents when the project directory has detected changes
Project_Changes_Title,Project Directory Modified,Projektverzeichnis geändert,,message box title when the project directory has detected changes
Project_InheritedChanges_Message,"Changes detected in base project directory '{0}'. Would you like to reload the resources, or save?\n\nWARNING: Save will only update the resources files that are currently held in memory, and therefore may not restore some deleted or edited files","Es wurden Änderungen im Projektgrundverzeichnis '{0}' erkannt. Wollen Sie die Ressourcen erneut laden oder speichern?\n\nWARNUNG: Speichern aktualisiert nur die Ressourcendateien, die aktuell im Speicher geladen sind, daher könnten einige gelöschte oder bearbeitete Dateien nicht wiederhergestellt werden",,message box contents when the project directory has detected changes
Project_InheritedChanges_Title,Project Directory Modified,Projektverzeichnis geändert,,message box title when the project directory has detected changes
Project_ProjFileChanged_Message,"The main project file '{0}' has changed. Would you like to reload the resources, or save?\n\nWARNING: Save will only update the resources files that are currently held in memory, and therefore may not restore some deleted or edited files","Die Hauptprojektdatei '{0}' wurde geändert. Wollen Sie die Ressourcen erneut laden oder speichern?\n\nWARNUNG: Speichern aktualisiert nur die Ressourcendateien, die aktuell im Speicher geladen sind, daher könnten einige gelöschte oder bearbeitete Dateien nicht wiederhergestellt werden",,message box contents when the main project file has changed
Project_ProjFileChanged_Title,Project Modified,Projekt geändert,,message box title when the main project file has changed
Project_Deleted_Title,Project Deleted,Projekt gelöscht,,message box title when a project has been deleted
Project_Deleted_Message,The project file '{0}' was deleted. Your project will now be closed.,Die Projektdatei '{0}' wurde gelöscht. Ihr Projekt wird jetzt geschlossen.,,Error message telling the user the project has been deleted
keystore_filename,Filename,Dateiname,,Keystore Filename
keystore_password,Password,Passwort,,Keystore Password
keystore_alias,Alias,Alias,,Keystore Alais
keystore_commonname,Common Name,Allgemeiner Name,,Keystore Common Name
keystore_organisationalunit,Organisational Unit,Organisationseinheit,,Keystore Organisational Unit
keystore_organisation,Organisation,Organisation,,Keystore Organisation
keystore_location,Location,Ort,,Keystore Location
keystore_country,Country,Land,,Keystore Country
keystore_keyhash,Key Hash,Schlüssel-Hash,,Keystore Key Hash
keystore_keyhash_sha1,Key Hash (SHA1),Schlüssel-Hash (SHA1),,Keystore SHA1 Key Hash
keystore_show_keyhash,Show Key Hash,Schlüssel-Hash anzeigen,,Show Keystore Key Hash
keystore_generate_keyhash,Generate Keystore,Keystore erzeugen,,Generate Keystore Key Hash
android_checksdk,Check Android SDK,Android-SDK prüfen,,Check Android SDK setup correctly
android_checkndk,Check Android NDK,Android-NDK prüfen,,Check Android NDK setup correctly
android_issdkvalid,Is Android SDK Valid,Ist Android-SDK gültig,,Is Android SDK valid
android_sdkvalid,Android SDK Valid,Android-SDK gültig,,Android SDK is valid
android_sdknotvalid,Android SDK Not Valid,Android-SDK nicht gültig,,Android SDK is not valid
android_sdknotvalid_nokeystore,Android SDK Not Valid - Missing Keystore,Android-SDK nicht gültig - Fehlender Keystore,,Android SDK Not Valid - Missing Keystore
android_sdknotvalid_invalidjdk,Android SDK Not Valid - Invalid JDK,Android-SDK nicht gültig - Ungültiges JDK,,Android SDK Not Valid - Invalid JDK
android_sdknotvalidated,Android SDK Not Validated,Android-SDK nicht validiert,,Android SDK is not validated
android_isndkvalid,Is Android NDK Valid,Ist Android-NDK gültig,,Is Android NDK valid
android_ndkvalid,Android NDK Valid,Android-NDK gültig,,Android NDK is valid
android_ndknotvalid,Android NDK Not Valid,Android-NDK nicht gültig,,Android NDK is not valid
android_ndknotvalidated,Android NDK Not Validated,Android-NDK nicht validiert,,Android NDK is not validated
android_sdklocation,Android SDK Location,Ort für Android-SDK,,Location of Android SDK
android_ndklocation,Android NDK Location,Ort für Android-NDK,,Location of Android NDK
android_jdklocation,Java JDK Location,Ort für Java-JDK,,Location of Java JDK
