Name,English,Translation,Restrictions,Comment
GMStdSetColor_Story_2,Set draw color to ${color} on ${applyto},Fixer la couleur de dessin à ${color} sur ${applyto},,dnd story text
GMStdGetColor_Story_1,Get draw color into ${var},Extraire la couleur de dessin dans ${var},,dnd story text
GMStdGetColor_Story_2,Get draw color into ${var} on ${applyto},Extraire la couleur de dessin dans ${var} sur ${applyto},,dnd story text
GMStdAlpha_Story_1,Set drawing alpha channel to ${alpha},Fixer le canal alpha de dessin à ${alpha},,dnd story text
GMStdAlpha_Story_2,Set drawing alpha channel to ${alpha} on ${applyto},Fixer le canal alpha de dessin à ${alpha} sur ${applyto},,dnd story text
GMStdGetAlpha_Story_1,Get drawing alpha channel into ${var},Extraire le canal alpha de dessin dans ${var},,dnd story text
GMStdGetAlpha_Story_2,Get drawing alpha channel into ${var} on ${applyto},Extraire le canal alpha de dessin dans ${var} sur ${applyto},,dnd story text
GMStdSetFont_Story_1,Set font to ${font},Fixer la police à ${font},,dnd story text
GMStdSetFont_Story_2,Set font to ${font} on ${applyto},Fixer la police à ${font} sur ${applyto},,dnd story text
GMStdSetAlignment_Story_1,Set text alignment to $(halign} and $(valign},Fixer l'alignement du texte à ${halign} et ${valign},,dnd story text
GMStdSetAlignment_Story_2,Set text alignment to $(halign} and $(valign} on ${applyto},Fixer l'alignement du texte à ${halign} et ${valign} sur ${applyto},,dnd story text
GMStdTileSetAtPixel_Story_1,Set tile on layer ${layername} at ${dnd_position} to ${tile},Fixer la tuile sur le calque ${layername} de ${dnd_position} à ${tile},,dnd story text
GMStdTileSetAtPixel_Story_2,Set tile on layer ${layername} at ${dnd_position} to ${tile} on ${applyto},Fixer la tuile sur le calque ${layername} de ${dnd_position} à ${tile} sur ${applyto},,dnd story text
GMStdTileGetAtPixel_Story_1,Get tile index at ${dnd_position} on layer ${layername} into ${var},Extraire l'index des tuiles à ${dnd_position} sur le calque ${layername} dans ${var},,dnd story text
GMStdTileGetAtPixel_Story_2,Get tile index at ${dnd_position} on layer ${layername} into ${var} on ${applyto},Extraire l'index des tuiles à ${dnd_position} sur le calque ${layername} dans ${var} sur ${applyto},,dnd story text
GMStdTileGetAtPixel_Story_3,Get tile index at ${dnd_position} on layer ${layername} into temp ${var},Extraire l'index des tuiles à ${dnd_position} sur le calque ${layername} dans le temp ${var},,dnd story text
GMStdTileGetAtPixel_Story_4,Get tile index at ${dnd_position} on layer ${layername} into temp ${var} on ${applyto},Extraire l'index des tuiles à ${dnd_position} sur le calque ${layername} dans le temp ${var} sur ${applyto},,dnd story text
GMStdTileSetInCell_Story_1,"Set tile on layer ${layername} in cell ${x},${y} to ${tile}","Fixer la tuile sur le calque ${layername} dans la cellule ${x},${y} à ${tile}",,dnd story text
GMStdTileSetInCell_Story_2,"Set tile on layer ${layername} in cell ${x},${y} to ${tile} on ${applyto}","Fixer la tuile sur le calque ${layername} dans la cellule ${x},${y} à ${tile} sur ${applyto}",,dnd story text
GMStdTileGetInCell_Story_1,"Get tile index in cell ${x},${y} on layer ${layername} into ${var}","Extraire l'index des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans ${var}",,dnd story text
GMStdTileGetInCell_Story_2,"Get tile index in cell ${x},${y} on layer ${layername} into ${var} on ${applyto}","Extraire l'index des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans ${var} sur ${applyto}",,dnd story text
GMStdTileGetInCell_Story_3,"Get tile index in cell ${x},${y} on layer ${layername} into temp ${var}","Extraire l'index des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans le temp ${var}",,dnd story text
GMStdTileGetInCell_Story_4,"Get tile index in cell ${x},${y} on layer ${layername} into temp ${var} on ${applyto}","Extraire l'index des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans le temp ${var} sur ${applyto}",,dnd story text
GMStdTileSetTileSet_Story_1,Set tile set ${tileset} on layer ${layername},Fixer l'ensemble des tuiles ${tileset} sur le calque ${layername},,dnd story text
GMStdTileSetTileSet_Story_2,Set tile set ${tileset} on layer ${layername} on ${applyto},Fixer l'ensemble des tuiles ${tileset} sur le calque ${layername} sur ${applyto},,dnd story text
GMStdTileGetVar_Story_1,Get tilemap x on layer ${layername} into ${target}${show_input_count},Extraire l'axe x du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_2,Get tilemap x on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire l'axe x du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_3,Get tilemap x on layer ${layername} into temp ${target}${show_input_count},Extraire l'axe x du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_4,Get tilemap x on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire l'axe x du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_5,Get tilemap y on layer ${layername} into ${target}${show_input_count},Extraire l'axe y du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_6,Get tilemap y on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire l'axe y du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_7,Get tilemap y on layer ${layername} into temp ${target}${show_input_count},Extraire l'axe y du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_8,Get tilemap y on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire l'axe y du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_9,Get tilemap width on layer ${layername} into ${target}${show_input_count},Extraire la largeur du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_10,Get tilemap width on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire la largeur du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_11,Get tilemap width on layer ${layername} into temp ${target}${show_input_count},Extraire la largeur du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_12,Get tilemap width on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire la largeur du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_13,Get tilemap height on layer ${layername} into ${target}${show_input_count},Extraire la hauteur du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_14,Get tilemap height on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire la hauteur du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_15,Get tilemap height on layer ${layername} into temp ${target}${show_input_count},Extraire la hauteur du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_16,Get tilemap height on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire la hauteur du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_17,Get tilemap tile width on layer ${layername} into ${target}${show_input_count},Extraire la largeur de tuile du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_18,Get tilemap tile width on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire la largeur de tuile du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_19,Get tilemap tile width on layer ${layername} into temp ${target}${show_input_count},Extraire la largeur de tuile du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_20,Get tilemap tile width on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire la largeur de tuile du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_21,Get tilemap tile height on layer ${layername} into ${target}${show_input_count},Extraire la hauteur de tuile du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_22,Get tilemap tile height on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire la hauteur de tuile du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_23,Get tilemap tile height on layer ${layername} into temp ${target}${show_input_count},Extraire la hauteur de tuile du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_24,Get tilemap tile height on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire la hauteur de tuile du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_25,Get tilemap resource on layer ${layername} into ${target}${show_input_count},Extraire la ressource du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_26,Get tilemap resource on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire la ressource du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_27,Get tilemap resource on layer ${layername} into temp ${target}${show_input_count},Extraire la ressource du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_28,Get tilemap resource on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire la ressource du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_29,Get tilemap frame on layer ${layername} into ${target}${show_input_count},Extraire la frame du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_30,Get tilemap frame on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire la frame du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_31,Get tilemap frame on layer ${layername} into temp ${target}${show_input_count},Extraire la frame du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_32,Get tilemap frame on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire la frame du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_33,Get tilemap mask on layer ${layername} into ${target}${show_input_count},Extraire le masque du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_34,Get tilemap mask on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire le masque du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_35,Get tilemap mask on layer ${layername} into temp ${target}${show_input_count},Extraire le masque du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_36,Get tilemap mask on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire le masque du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_37,Get tilemap global mask on layer ${layername} into ${target}${show_input_count},Extraire le masque global du tilemap sur le calque ${layername} dans ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_38,Get tilemap global mask on layer ${layername} into ${target} on ${applyto}${show_input_count},Extraire le masque global du tilemap sur le calque ${layername} dans ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileGetVar_Story_39,Get tilemap global mask on layer ${layername} into temp ${target}${show_input_count},Extraire le masque global du tilemap sur le calque ${layername} dans le temp ${target}${show_input_count},,dnd story text
GMStdTileGetVar_Story_40,Get tilemap global mask on layer ${layername} into temp ${target} on ${applyto}${show_input_count},Extraire le masque global du tilemap sur le calque ${layername} dans le temp ${target} sur ${applyto}${show_input_count},,dnd story text
GMStdTileSetElmPixel_Story_1,Set tile data at ${dnd_position} on layer ${layername} to ${element},Fixer les données des tuiles de ${dnd_position} sur le calque ${layername} à ${element},,dnd story text
GMStdTileSetElmPixel_Story_2,Set tile data at ${dnd_position} on layer ${layername} to ${element} on ${applyto},Fixer les données des tuiles de ${dnd_position} sur le calque ${layername} à ${element} sur ${applyto},,dnd story text
GMStdTileGetElmPixel_Story_1,Get tile data at ${dnd_position} on layer ${layername} into ${var},Extraire les données des tuiles de ${dnd_position} sur le calque ${layername} dans ${var},,dnd story text
GMStdTileGetElmPixel_Story_2,Get tile data at ${dnd_position} on layer ${layername} into ${var} on ${applyto},Extraire les données des tuiles de ${dnd_position} sur le calque ${layername} dans ${var} sur ${applyto},,dnd story text
GMStdTileGetElmPixel_Story_3,Get tile data at ${dnd_position} on layer ${layername} into temp ${var},Extraire les données des tuiles de ${dnd_position} sur le calque ${layername} dans le temp ${var},,dnd story text
GMStdTileGetElmPixel_Story_4,Get tile data at ${dnd_position} on layer ${layername} into temp ${var} on ${applyto},Extraire les données des tuiles de ${dnd_position} sur le calque ${layername} dans le temp ${var} sur ${applyto},,dnd story text
GMStdTileSetElm_Story_1,"Set tile data in cell ${x},${y} on layer ${layername} to ${element}","Fixer les données des tuiles dans la cellule ${x},${y} sur le calque ${layername} à ${element}",,dnd story text
GMStdTileSetElm_Story_2,"Set tile data in cell ${x},${y} on layer ${layername} to ${element} on ${applyto}","Fixer les données des tuiles dans la cellule ${x},${y} sur le calque ${layername} à ${element} sur ${applyto}",,dnd story text
GMStdTileGetElm_Story_1,"Get tile data in cell ${x},${y} on layer ${layername} into ${var}","Extraire les données des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans ${var}",,dnd story text
GMStdTileGetElm_Story_2,"Get tile data in cell ${x},${y} on layer ${layername} into ${var} on ${applyto}","Extraire les données des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans ${var} sur ${applyto}",,dnd story text
GMStdTileGetElm_Story_3,"Get tile data in cell ${x},${y} on layer ${layername} into temp ${var}","Extraire les données des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans le temp ${var}",,dnd story text
GMStdTileGetElm_Story_4,"Get tile data in cell ${x},${y} on layer ${layername} into temp ${var} on ${applyto}","Extraire les données des tuiles dans la cellule ${x},${y} sur le calque ${layername} dans le temp ${var} sur ${applyto}",,dnd story text
GMStdTileTransform_Story_1,Flip tile data ${tile},Inverser verticalement les données des tuiles ${tile},,dnd story text
GMStdTileTransform_Story_2,Flip tile data ${tile} on ${applyto},Inverser verticalement les données des tuiles ${tile} sur ${applyto},,dnd story text
GMStdTileTransform_Story_3,Mirror tile data ${tile},Inverser horizontalement les données des tuiles ${tile},,dnd story text
GMStdTileTransform_Story_4,Mirror tile data ${tile} on ${applyto},Inverser horizontalement les données des tuiles ${tile} sur ${applyto},,dnd story text
GMStdTileTransform_Story_5,Rotate tile data ${tile},Pivoter les données des tuiles ${tile},,dnd story text
GMStdTileTransform_Story_6,Rotate tile data ${tile} on ${applyto},Pivoter les données des tuiles ${tile} sur ${applyto},,dnd story text
GMStdTileGetTransform_Story_1,Get flip of tile data ${tile} into ${var},Extraire l'inverse vertical des données des tuiles ${tile} dans ${var},,dnd story text
GMStdTileGetTransform_Story_2,Get flip of tile data ${tile} into ${var} on ${applyto},Extraire l'inverse vertical des données des tuiles ${tile} dans ${var} sur ${applyto},,dnd story text
GMStdTileGetTransform_Story_3,Get flip of tile data ${tile} into temp ${var},Extraire l'inverse vertical des données des tuiles ${tile} dans le temp ${var},,dnd story text
GMStdTileGetTransform_Story_4,Get flip of tile data ${tile} into temp ${var} on ${applyto},Extraire l'inverse vertical des données des tuiles ${tile} dans le temp ${var} sur ${applyto},,dnd story text
GMStdTileGetTransform_Story_5,Get mirror of tile data ${tile} into ${var},Extraire l'inverse horizontal des données des tuiles ${tile} dans ${var},,dnd story text
GMStdTileGetTransform_Story_6,Get mirror of tile data ${tile} into ${var} on ${applyto},Extraire l'inverse horizontal des données des tuiles ${tile} dans ${var} sur ${applyto},,dnd story text
GMStdTileGetTransform_Story_7,Get mirror of tile data ${tile} into temp ${var},Extraire l'inverse horizontal des données des tuiles ${tile} dans le temp ${var},,dnd story text
GMStdTileGetTransform_Story_8,Get mirror of tile data ${tile} into temp ${var} on ${applyto},Extraire l'inverse horizontal des données des tuiles ${tile} dans le temp ${var} sur ${applyto},,dnd story text
GMStdTileGetTransform_Story_9,Get rotate of tile data ${tile} into ${var},Extraire la rotation des données des tuiles ${tile} dans ${var},,dnd story text
GMStdTileGetTransform_Story_10,Get rotate of tile data ${tile} into ${var} on ${applyto},Extraire la rotation des données des tuiles ${tile} dans ${var} sur ${applyto},,dnd story text
GMStdTileGetTransform_Story_11,Get rotate of tile data ${tile} into temp ${var},Extraire la rotation des données des tuiles ${tile} dans le temp ${var},,dnd story text
GMStdTileGetTransform_Story_12,Get rotate of tile data ${tile} into temp ${var} on ${applyto},Extraire la rotation des données des tuiles ${tile} dans le temp ${var} sur ${applyto},,dnd story text
GMStdPlayAudio_Story_1,Play audio ${soundid} looped and assign id to ${target},Lire le fichier audio ${soundid} en boucle et attribuer un identifiant à ${target},,dnd story text
GMStdPlayAudio_Story_2,Play audio ${soundid} looped and assign id to ${target} on ${applyto},Lire le fichier audio ${soundid} en boucle et attribuer un identifiant à ${target} sur ${applyto},,dnd story text
GMStdPlayAudio_Story_3,Play audio ${soundid} looped,Lire le fichier audio ${soundid} en boucle,,dnd story text
GMStdPlayAudio_Story_4,Play audio ${soundid} looped on ${applyto},Lire le fichier audio ${soundid} en boucle sur ${applyto},,dnd story text
GMStdPlayAudio_Story_5,Play audio ${soundid} looped and assign id to temp ${target},Lire le fichier audio ${soundid} en boucle et attribuer un identifiant au temp ${target},,dnd story text
GMStdPlayAudio_Story_6,Play audio ${soundid} looped and assign id to temp ${target} on ${applyto},Lire le fichier audio ${soundid} en boucle et attribuer un identifiant au temp ${target} sur ${applyto},,dnd story text
GMStdPlayAudio_Story_7,Play audio ${soundid} and assign id to ${target},Lire le fichier audio ${soundid} et attribuer un identifiant à ${target},,dnd story text
GMStdPlayAudio_Story_8,Play audio ${soundid} and assign id to ${target} on ${applyto},Lire le fichier audio ${soundid} et attribuer un identifiant à ${target} sur ${applyto},,dnd story text
GMStdPlayAudio_Story_9,Play audio ${soundid},Lire le fichier audio ${soundid},,dnd story text
GMStdPlayAudio_Story_10,Play audio ${soundid} on ${applyto},Lire le fichier audio ${soundid} sur ${applyto},,dnd story text
GMStdPlayAudio_Story_11,Play audio ${soundid} and assign id to temp ${target},Lire le fichier audio ${soundid} et attribuer un identifiant au temp ${target},,dnd story text
GMStdPlayAudio_Story_12,Play audio ${soundid} and assign id to temp ${target} on ${applyto},Lire le fichier audio ${soundid} et attribuer un identifiant au temp ${target} sur ${applyto},,dnd story text
GMStdStopAudio_Story_1,Stop audio ${soundid},Arrêter le fichier audio ${soundid},,dnd story text
GMStdStopAudio_Story_2,Stop audio ${soundid} on ${applyto},Arrêter le fichier audio ${soundid} sur ${applyto},,dnd story text
GMStdStopAllAudio_Story_1,Stop all audio,Arrêter tous les fichiers audio,,dnd story text
GMStdStopAllAudio_Story_2,Stop all audio on ${applyto},Arrêter tous les fichiers audio sur ${applyto},,dnd story text
GMStdPauseAudio_Story_1,Pause audio ${sound},Suspendre la lecture du fichier audio ${sound},,dnd story text
GMStdPauseAudio_Story_2,Pause audio ${sound} on ${applyto},Suspendre la lecture du fichier audio ${sound} sur ${applyto},,dnd story text
GMStdPauseAllAudio_Story_1,Pause all audio,Suspendre la lecture de tous les fichiers audio,,dnd story text
GMStdPauseAllAudio_Story_2,Pause all audio on ${applyto},Suspendre la lecture de tous les fichiers audio sur ${applyto},,dnd story text
GMStdResumeAudio_Story_1,Resume audio ${sound},Reprendre la lecture du fichier audio ${sound},,dnd story text
GMStdResumeAudio_Story_2,Resume audio ${sound} on ${applyto},Reprendre la lecture du fichier audio ${sound} sur ${applyto},,dnd story text
GMStdResumeAllAudio_Story_1,Resume all audio,Reprendre la lecture de tous les fichiers audio,,dnd story text
GMStdResumeAllAudio_Story_2,Resume all audio on ${applyto},Reprendre la lecture de tous les fichiers audio sur ${applyto},,dnd story text
GMStdAudioSetPosition_Story_1,Set audio position of ${sound} to ${time} seconds,Fixer la position du fichier audio ${sound} à ${time} secondes,,dnd story text
GMStdAudioSetPosition_Story_2,Set audio position of ${sound} to ${time} seconds on ${applyto},Fixer la position du fichier audio ${sound} à ${time} secondes sur ${applyto},,dnd story text
GMStdAudioGetLength_Story_1,Get length of audio ${sound} into ${var},Extraire la durée du fichier audio ${sound} dans ${var},,dnd story text
GMStdAudioGetLength_Story_2,Get length of audio ${sound} into ${var} on ${applyto},Extraire la durée du fichier audio ${sound} dans ${var} sur ${applyto},,dnd story text
GMStdAudioGetLength_Story_3,Get length of audio ${sound} into temp ${var},Extraire la durée du fichier audio ${sound} dans le temp ${var},,dnd story text
GMStdAudioGetLength_Story_4,Get length of audio ${sound} into temp ${var} on ${applyto},Extraire la durée du fichier audio ${sound} dans le temp ${var} sur ${applyto},,dnd story text
GMStdAudioSetPitch_Story_1,Set pitch of audio ${sound} to ${pitch},Fixer la hauteur du fichier audio ${sound} à ${pitch},,dnd story text
GMStdAudioSetPitch_Story_2,Set pitch of audio ${sound} to ${pitch} on ${applyto},Fixer la hauteur du fichier audio ${sound} à ${pitch} sur ${applyto},,dnd story text
GMStdAudioGetPitch_Story_1,Get pitch of audio ${sound} into ${var},Extraire la hauteur du fichier audio ${sound} dans ${var},,dnd story text
GMStdAudioGetPitch_Story_2,Get pitch of audio ${sound} into ${var} on ${applyto},Extraire la hauteur du fichier audio ${sound} dans ${var} sur ${applyto},,dnd story text
GMStdAudioGetPitch_Story_3,Get pitch of audio ${sound} into temp ${var},Extraire la hauteur du fichier audio ${sound} dans le temp ${var},,dnd story text
GMStdAudioGetPitch_Story_4,Get pitch of audio ${sound} into temp ${var} on ${applyto},Extraire la hauteur du fichier audio ${sound} dans le temp ${var} sur ${applyto},,dnd story text
GMStdAudioSetVolume_Story_1,Set volume of audio ${sound} to ${volume},Fixer le volume du fichier audio ${sound} à ${volume},,dnd story text
GMStdAudioSetVolume_Story_2,Set volume of audio ${sound} to ${volume} on ${applyto},Fixer le volume du fichier audio ${sound} à ${volume} sur ${applyto},,dnd story text
GMStdAudioGetVolume_Story_1,Get volume of audio ${sound} into ${var},Extraire le volume du fichier audio ${sound} dans ${var},,dnd story text
GMStdAudioGetVolume_Story_2,Get volume of audio ${sound} into ${var} on ${applyto},Extraire le volume du fichier audio ${sound} dans ${var} sur ${applyto},,dnd story text
GMStdAudioGetVolume_Story_3,Get volume of audio ${sound} into temp ${var},Extraire le volume du fichier audio ${sound} dans le temp ${var},,dnd story text
GMStdAudioGetVolume_Story_4,Get volume of audio ${sound} into temp ${var} on ${applyto},Extraire le volume du fichier audio ${sound} dans le temp ${var} sur ${applyto},,dnd story text
GMStdAudoSetMasterVolume_Story_1,Set master volume to ${volume},Fixer le volume principal à ${volume},,dnd story text
GMStdAudoSetMasterVolume_Story_2,Set master volume to ${volume} on ${applyto},Fixer le volume principal à ${volume} sur ${applyto},,dnd story text
GMStdAudioGetMasterVolume_Story_1,Get master volume into ${var},Extraire le volume principal dans ${var},,dnd story text
GMStdAudioGetMasterVolume_Story_2,Get master volume into ${var} on ${applyto},Extraire le volume principal dans ${var} sur ${applyto},,dnd story text
GMStdAudioGetMasterVolume_Story_3,Get master volume into temp ${var},Extraire le volume principal dans le temp ${var},,dnd story text
GMStdAudioGetMasterVolume_Story_4,Get master volume into temp ${var} on ${applyto},Extraire le volume principal dans le temp ${var} sur ${applyto},,dnd story text
GMStdIfAudioPlaying_Story_1,If audio ${soundid} is not playing,Si le fichier audio ${soundid} n'est pas en cours de lecture,,dnd story text
GMStdIfAudioPlaying_Story_2,If audio ${soundid} is not playing on ${applyto},Si le fichier audio ${soundid} n'est pas en cours de lecture sur ${applyto},,dnd story text
GMStdIfAudioPlaying_Story_3,If audio ${soundid} is playing,Si le fichier audio ${soundid} est en cours de lecture,,dnd story text
GMStdIfAudioPlaying_Story_4,If audio ${soundid} is playing on ${applyto},Si le fichier audio ${soundid} est en cours de lecture sur ${applyto},,dnd story text
GMStdIfAudioPaused_Story_1,If audio ${soundid} is not paused,Si la lecture du fichier audio ${soundid} n'est pas suspendue,,dnd story text
GMStdIfAudioPaused_Story_2,If audio ${soundid} is not paused on ${applyto},Si la lecture du fichier audio ${soundid} n'est pas suspendue sur ${applyto},,dnd story text
GMStdIfAudioPaused_Story_3,If audio ${soundid} is paused,Si la lecture du fichier audio ${soundid} est suspendue,,dnd story text
GMStdIfAudioPaused_Story_4,If audio ${soundid} is paused on ${applyto},Si la lecture du fichier audio ${soundid} est suspendue sur ${applyto},,dnd story text
GMStdLoop_Story,Loop,Boucle,,dnd story text
GMStdRepeat_Story_1,Repeat ${times} times,Répéter ${times} fois,,dnd story text
GMStdRepeat_Story_2,Repeat ${times} times on ${applyto},Répéter ${times} fois sur ${applyto},,dnd story text
GMStdWhileLoop_Story_1,While ${var} is not equal to ${value},Tant que ${var} n'est pas égal à ${value},,dnd story text
GMStdWhileLoop_Story_2,While ${var} is not equal to ${value} on ${applyto},Tant que ${var} n'est pas égal à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_3,While ${var} is not less than ${value},Tant que ${var} n'est pas inférieur à ${value},,dnd story text
GMStdWhileLoop_Story_4,While ${var} is not less than ${value} on ${applyto},Tant que ${var} n'est pas inférieur à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_5,While ${var} is not greater than ${value},Tant que ${var} n'est pas supérieur à ${value},,dnd story text
GMStdWhileLoop_Story_6,While ${var} is not greater than ${value} on ${applyto},Tant que ${var} n'est pas supérieur à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_7,While ${var} is not greater than or equal to ${value},Tant que ${var} n'est pas supérieur ou égal à ${value},,dnd story text
GMStdWhileLoop_Story_8,While ${var} is not greater than or equal to ${value} on ${applyto},Tant que ${var} n'est pas supérieur ou égal à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_9,While ${var} is not less than or equal to ${value},Tant que ${var} n'est pas inférieur ou égal à ${value},,dnd story text
GMStdWhileLoop_Story_10,While ${var} is not less than or equal to ${value} on ${applyto},Tant que ${var} n'est pas inférieur ou égal à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_11,While ${var} is equal to ${value},Tant que ${var} est égal à ${value},,dnd story text
GMStdWhileLoop_Story_12,While ${var} is equal to ${value} on ${applyto},Tant que ${var} est égal à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_13,While ${var} is less than ${value},Tant que ${var} est inférieur à ${value},,dnd story text
GMStdWhileLoop_Story_14,While ${var} is less than ${value} on ${applyto},Tant que ${var} est inférieur à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_15,While ${var} is greater than ${value},Tant que ${var} est supérieur à ${value},,dnd story text
GMStdWhileLoop_Story_16,While ${var} is greater than ${value} on ${applyto},Tant que ${var} est supérieur à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_17,While ${var} is greater than or equal to ${value},Tant que ${var} est supérieur ou égal à ${value},,dnd story text
GMStdWhileLoop_Story_18,While ${var} is greater than or equal to ${value} on ${applyto},Tant que ${var} est supérieur ou égal à ${value} sur ${applyto},,dnd story text
GMStdWhileLoop_Story_19,While ${var} is less than or equal to ${value},Tant que ${var} est inférieur ou égal à ${value},,dnd story text
GMStdWhileLoop_Story_20,While ${var} is less than or equal to ${value} on ${applyto},Tant que ${var} est inférieur ou égal à ${value} sur ${applyto},,dnd story text
GMStdForLoop_Story_1,"For ${init}, while ${cond} do ${expr}","Pour ${init}, tant que ${cond}, effectuer ${expr}",,dnd story text
